term_str,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
amazing,-0.054171406,0.09502201,0.0056412285,0.113566615,-0.17486402,0.14338343,-0.03778742,0.11398587,-0.1713769,0.09357329,-0.1004565,0.017019894,0.07891899,0.13308382,-0.10714667,-0.060103234,0.10627291,-0.15744248,-0.12549399,0.12653132,0.044104096,-0.105221435,-0.10202035,0.1901656,0.24867557,-0.01803147,-0.059259873,0.031867333,-0.11212411,-0.08876543,-0.04979586,-0.17199595,-0.08310117,0.023892678,-0.029071938,0.14666824,0.13079686,-0.18569097,0.09689128,0.054128837,0.014683707,-0.030858316,0.19530779,-0.013485914,0.0024465248,0.0750275,0.04032054,0.053293366,0.14376903,-0.01264888,-0.020271564,-0.35644558,-0.07523076,0.057695318,0.09280538,-0.045053452,-0.043931976,0.040352963,-0.07364451,0.14116164,-0.0419072,-0.106780306,-0.29848728,-0.032375865,0.059219424,0.032413285,-0.0025644165,-0.03121911,-0.11702792,-0.019212227,0.02274122,-0.1726211,-0.21437065,-0.112875834,0.04183508,-0.099351116,0.056884464,0.01794265,-0.15213428,-0.1999785,-0.088393696,0.05567479,-0.0844376,0.03433581,-0.24121253,0.006588224,-0.22839056,-0.24494986,-0.1032615,0.018493572,-0.12780927,0.09942475,0.062033635,-0.045548353,0.010659701,0.01685021,0.07075173,-0.027451312,-0.09145813,-0.11377099
watch,0.007136475,0.05686707,-0.017963473,0.06707073,-0.1692544,0.16433814,-0.05044924,0.12355058,-0.1396287,0.09820374,-0.11212799,0.037416633,0.06712121,0.10962025,-0.14344208,-0.0632181,0.14004098,-0.17810804,-0.17621358,0.104938105,0.07845111,-0.13137329,-0.11482345,0.22142695,0.26797515,-0.04060288,-0.044046678,0.037975583,-0.12536784,-0.06960655,-0.041273985,-0.20918733,-0.12558687,-0.02017422,-0.038548246,0.15360963,0.1565028,-0.16581643,0.13026688,0.023520626,0.01648736,-0.063506775,0.17268585,-0.023973111,-0.006743852,0.13009027,0.010323841,0.05940913,0.15810785,-0.03544977,-0.0023317537,-0.30273405,-0.06711616,0.082529545,0.096171774,-0.017584292,-0.11317658,-0.013447917,-0.056915447,0.12065941,-0.07568065,-0.13588652,-0.2698911,-0.06724069,0.09651853,0.038330637,-0.04537573,-0.07794121,-0.09011775,-0.017391602,-0.0066459863,-0.11926644,-0.19415349,-0.11090455,-0.025415564,-0.08771852,0.019620392,-0.015873453,-0.13205111,-0.19911604,-0.121070385,0.004821465,-0.1282296,0.11752179,-0.17987743,0.049937014,-0.20762536,-0.23033857,-0.11313281,0.0500146,-0.105257094,0.088207416,0.1288285,-0.075172275,0.032723416,-0.021792594,0.106143445,-0.022858696,-0.09796999,-0.15573703
second,0.004340387,0.06262514,0.00032692935,0.02302776,-0.22703226,0.17863531,-0.072454154,0.17215778,-0.14292966,0.10279071,-0.099648066,0.027110009,0.032301236,0.07166,-0.12604822,-0.07242423,0.16475901,-0.15201385,-0.14305823,0.10322623,0.09394103,-0.14699169,-0.098345704,0.23695019,0.26464733,-0.026882939,-0.049464907,0.03834656,-0.1451229,-0.034038354,-0.050824415,-0.21690753,-0.1192381,-0.015364228,-0.10296078,0.1559248,0.19636837,-0.192075,0.16854426,0.026743744,0.01824731,-0.02687053,0.15841216,-0.051844567,-0.011305379,0.1041619,-0.0061595514,0.078326285,0.15106797,-0.05839111,-0.02263547,-0.28918985,-0.09691647,0.09896629,0.10470788,-0.0067496393,-0.101365134,-0.020392936,-0.05157751,0.1395101,-0.07774836,-0.088714145,-0.25692117,-0.05645793,0.14020287,0.03774762,-0.06813743,-0.06981685,-0.10415153,-0.05019923,-0.0063382285,-0.12374515,-0.15591174,-0.11976352,-0.024442235,-0.088091604,0.032589067,-0.059763256,-0.15749328,-0.21578178,-0.15781213,0.02700026,-0.13717882,0.11733025,-0.19193271,0.030954974,-0.20329617,-0.24971834,-0.1412615,0.043639895,-0.08328252,0.090543486,0.14392126,-0.036516532,0.06490366,-0.0647839,0.10801829,-0.020874305,-0.117260404,-0.16380413
family,-0.03590729,0.061117698,0.024679948,0.077156015,-0.21524319,0.18082611,-0.029244976,0.16078833,-0.18996261,0.07612462,-0.10695884,0.007022233,0.09709184,0.14325203,-0.15438095,-0.06492198,0.13016619,-0.17520073,-0.15465784,0.12846266,0.09031918,-0.11450318,-0.09393194,0.21786548,0.23298323,-0.017966134,-0.09366542,0.051097784,-0.1443309,-0.118234865,-0.037237767,-0.18189593,-0.08977625,0.0044063483,-0.048332002,0.15005128,0.14279751,-0.17271933,0.085317515,0.06032248,-0.0015272264,-0.01607071,0.20857684,-0.013966443,-0.009344945,0.099144,0.030177202,0.063695684,0.12690277,0.01376295,-0.037972752,-0.3718532,-0.114362724,0.07327516,0.09735727,-0.0779072,-0.050240237,0.049636435,-0.06541065,0.14428028,-0.05937513,-0.127037,-0.32265478,0.0010466893,0.08471419,0.069606766,-0.036654778,-0.022045482,-0.15229215,-0.012812086,0.007469595,-0.16066332,-0.17471048,-0.10293262,0.011642854,-0.11386189,0.06257913,0.009832647,-0.15120967,-0.23316519,-0.094776124,0.055366665,-0.098536044,0.087257005,-0.27157304,-0.0040389663,-0.20617002,-0.26569888,-0.10983506,0.056321166,-0.17201687,0.10059525,0.07451589,-0.07677256,0.048276056,-0.010454944,0.045899566,-0.00651691,-0.08684016,-0.11991745
tonight,-0.0060791415,0.04957894,0.000735769,0.061798025,-0.2169881,0.16632172,-0.06702221,0.15689336,-0.1741624,0.057700112,-0.09206385,0.0057341647,0.07003558,0.12732528,-0.15045539,-0.07929355,0.15855896,-0.16199856,-0.15781511,0.10216877,0.10320061,-0.115888685,-0.098979145,0.20557754,0.23811123,-0.022483466,-0.08906279,0.058734227,-0.14167619,-0.10690795,-0.085720316,-0.20951906,-0.1181059,-0.031648193,-0.03953301,0.14752913,0.13805898,-0.18774709,0.099534124,0.05984627,-0.0034374278,-0.029335253,0.17908119,-0.03976579,-0.0016962301,0.10412955,0.060747366,0.0845997,0.13015844,-0.0132202,-0.06255331,-0.30692455,-0.09201426,0.07740984,0.10309262,-0.056936346,-0.08075014,-0.00832117,-0.06511633,0.15181653,-0.07249081,-0.09555989,-0.31826475,-0.007796784,0.08938713,0.05627089,-0.035463646,-0.07578223,-0.13430195,-0.00037419857,-0.0026927325,-0.13281377,-0.16808285,-0.10395761,-0.016870229,-0.1105276,0.0152011635,-0.058751095,-0.15164909,-0.25330546,-0.13523366,0.028527152,-0.09642131,0.10301765,-0.20762222,0.031575635,-0.18779233,-0.2663818,-0.095353514,0.038406953,-0.1101871,0.13460533,0.11321973,-0.07342904,0.0356558,-0.022557274,0.074210525,-0.026171464,-0.0817375,-0.15763529
close,-0.014502492,0.07762399,0.0067890813,0.094669074,-0.25693825,0.17971581,-0.03619694,0.13234021,-0.20061855,0.046435677,-0.13643527,0.02885978,0.098167956,0.14667451,-0.15863742,-0.06447591,0.122104146,-0.16824846,-0.1493159,0.12597176,0.059185844,-0.138573,-0.0847846,0.19931056,0.24134159,0.022811191,-0.09831676,0.059741396,-0.14647183,-0.11309857,-0.06448646,-0.18857653,-0.10748209,-0.0069870255,-0.016285285,0.12825288,0.15331356,-0.18763128,0.08210788,0.064606376,0.01585135,-0.05966326,0.2260097,-0.046047732,0.0046959636,0.10910962,0.03870188,0.05728526,0.10419296,0.005743617,-0.04885892,-0.375325,-0.10052609,0.08239767,0.09904097,-0.055491302,-0.049876444,0.051145468,-0.09119246,0.1514571,-0.05121581,-0.08441329,-0.3339384,-0.003612294,0.08669845,0.036345966,-0.01775205,-0.030185966,-0.17165357,0.001983022,-0.016326655,-0.15153709,-0.171683,-0.08783288,0.0035519586,-0.1387614,0.026410552,0.005686228,-0.12234393,-0.24939488,-0.077171564,0.074806094,-0.072145395,0.10287182,-0.23738976,0.010398158,-0.18332592,-0.25784758,-0.09446713,0.049508505,-0.15467702,0.11572135,0.08611358,-0.07827574,0.024624074,0.029935421,0.04885246,-0.001783305,-0.06702693,-0.124124825
uncle,-0.035410307,-0.025943043,-0.07218699,0.0393452,-0.2314174,0.09515573,-0.11701389,0.087940834,-0.19953357,0.059704784,-0.06551385,-0.005945114,0.15385796,0.1355797,-0.13049352,-0.06684287,0.14356706,-0.10181624,-0.12681381,0.039647017,0.052157406,-0.08090368,-0.07123023,0.16151083,0.259581,0.09160858,-0.21892317,0.026005523,-0.157421,-0.010331577,-0.16981043,-0.24543004,-0.16348265,-0.034332052,-0.05417629,0.1597791,0.13978174,-0.30692172,0.11006459,0.1331112,0.00020087785,-0.05535648,0.26789194,-0.09916552,-0.016564758,0.15350875,0.02222876,0.049261544,0.14137734,-0.02214625,-0.12712118,-0.34622908,-0.104251824,0.11701416,0.10892226,-0.008572729,-0.016824814,0.0536195,-0.104115814,0.24635717,-0.08945488,-0.04826432,-0.3596183,-0.00644737,0.07046265,0.017393475,-0.012973201,-0.079243265,-0.1382402,0.053771716,-0.06337206,-0.1259102,-0.14131612,-0.06108825,-0.037190586,-0.1959449,-0.009053254,-0.088705376,-0.10786226,-0.28170866,-0.13764542,0.0036037557,-0.068644255,0.07490299,-0.15078801,0.0036638577,-0.1144091,-0.24743219,-0.1408866,0.046965588,-0.074341215,0.18456782,0.1382271,-0.0772866,-0.016547823,0.029808749,0.04122761,-0.01629912,-0.0036698454,-0.16956314
tatara,-0.032169435,0.061952744,0.0017716752,0.08047175,-0.25479725,0.17154667,-0.054413892,0.15133923,-0.20415428,0.062190507,-0.113941506,0.006821795,0.13125162,0.17499794,-0.1381214,-0.08315032,0.13201989,-0.17996864,-0.17474367,0.11466523,0.07966975,-0.12984864,-0.08852954,0.23830822,0.24957696,-0.010290598,-0.11127649,0.050947372,-0.1529051,-0.09988758,-0.064199254,-0.20764406,-0.10415324,-0.008417324,-0.023763726,0.13152415,0.129648,-0.20608576,0.098845586,0.08752849,0.021453954,-0.035728674,0.24730746,-0.03813098,-0.015093339,0.09667575,0.036612656,0.08267214,0.13918239,0.029136214,-0.05969236,-0.40311706,-0.09684387,0.08869087,0.12234374,-0.062167097,-0.055230003,0.06698256,-0.095407516,0.18402483,-0.04313108,-0.11596058,-0.34201258,-0.021651657,0.09967225,0.042225707,-0.0072474875,-0.06123186,-0.13776855,-0.04820049,0.020540342,-0.18247303,-0.19428289,-0.10541696,0.03367696,-0.13590534,0.05311068,-0.0017643026,-0.17794298,-0.23050046,-0.07703709,0.055707876,-0.13019696,0.073433794,-0.26235968,0.019471979,-0.23541586,-0.27995652,-0.09787815,0.07322569,-0.1281969,0.13117884,0.09074454,-0.063633226,0.03596956,-0.0039000025,0.075079426,-0.00965249,-0.07776558,-0.12047919
transformation,-0.026534231,0.0795714,-0.0019066076,0.088079415,-0.25742054,0.18604292,-0.05301887,0.14465973,-0.1841411,0.052976795,-0.10513086,0.02445543,0.11246503,0.17408839,-0.16540982,-0.031350378,0.13917562,-0.18535262,-0.14350438,0.14330131,0.06633871,-0.12771676,-0.10162418,0.23050322,0.25025123,0.0005366103,-0.08971405,0.06371355,-0.137761,-0.118729465,-0.052228592,-0.21312061,-0.09787355,-0.00605098,-0.011817732,0.099968314,0.14406046,-0.15948793,0.083604924,0.08016595,-0.008755365,-0.036905687,0.22311062,-0.040124767,-0.020532886,0.08301455,0.042540606,0.070353866,0.09208601,0.03646103,-0.03469371,-0.39099568,-0.1336234,0.090586476,0.09540001,-0.07234314,-0.043955658,0.05973698,-0.07289638,0.14046596,-0.04093826,-0.104791455,-0.34752145,0.014982974,0.07650538,0.041574854,0.011538723,-0.010038928,-0.20331784,-0.013096845,0.03711578,-0.16127233,-0.17698772,-0.113764174,0.029533291,-0.120236576,0.041395083,0.00032872165,-0.13100605,-0.24465315,-0.06768088,0.06807001,-0.10844867,0.097812906,-0.24145813,0.009409978,-0.21033071,-0.24232243,-0.071244635,0.04620767,-0.16325419,0.13548073,0.08646063,-0.07772346,0.016124083,-0.0031745406,0.03853421,0.0009849234,-0.06690809,-0.13466206
each,-0.010523601,0.07553535,-0.0052946117,0.11119364,-0.23855522,0.19705361,-0.051430386,0.1587962,-0.22878982,0.052756835,-0.10801425,0.0027499043,0.1235505,0.17667161,-0.16743775,-0.06842934,0.1263063,-0.18819505,-0.18225734,0.16066025,0.08103906,-0.15174077,-0.0709511,0.22761686,0.23397899,-0.01083938,-0.085070714,0.044579957,-0.14162457,-0.12469255,-0.058106307,-0.1817995,-0.10439127,0.0029419025,-0.023726115,0.14664973,0.13033576,-0.17880654,0.08155569,0.07208701,0.021482147,-0.05215335,0.2447218,-0.027439712,-0.005704243,0.10709906,0.032958418,0.08167958,0.11709947,0.034467377,-0.050286252,-0.4112151,-0.102168456,0.114748664,0.12390182,-0.08402196,-0.059517212,0.044458784,-0.1172808,0.12356325,-0.048836097,-0.1200936,-0.36647645,0.0112840505,0.068386994,0.04522815,-0.0053682704,-0.040555067,-0.15003785,-0.028534042,0.03234303,-0.1805947,-0.19223107,-0.12344454,0.010885581,-0.12893061,0.047040015,0.029841475,-0.13861623,-0.24200153,-0.06079086,0.087341875,-0.10744072,0.090449065,-0.25275275,0.027678505,-0.21294947,-0.26672107,-0.08943814,0.05319914,-0.15336746,0.13003018,0.087776974,-0.06121444,0.02134585,0.0182745,0.053172085,-0.006328212,-0.07452647,-0.13609622
cat,-0.062881246,0.09105417,0.016630115,0.111683734,-0.15027845,0.1147474,-0.02792348,0.07374974,-0.17863058,0.13331026,-0.13717398,0.03203396,0.11959235,0.15529571,-0.13781911,-0.08019811,0.10910181,-0.16603151,-0.19021156,0.11844417,0.049172487,-0.078583226,-0.11556761,0.18484272,0.27762768,-0.039183926,-0.10072936,0.038726136,-0.11453245,-0.09149245,-0.07122783,-0.16909415,-0.08326427,0.011768994,-0.022971362,0.17296918,0.097771,-0.19145186,0.073952384,0.07196728,0.014717426,-0.05002876,0.19460098,0.0062315254,-0.015634377,0.08053123,0.051080976,0.045180786,0.1525792,-0.009368939,-0.03391416,-0.3686858,-0.07706153,0.060577027,0.0926177,-0.040069655,-0.04693938,0.015448832,-0.08542324,0.13037795,-0.083758734,-0.15383215,-0.3319779,-0.049252555,0.065109655,0.06265226,-0.0044202097,-0.019772965,-0.115072735,-0.020730218,0.014061238,-0.16975152,-0.23231505,-0.07952436,0.014611074,-0.12699427,0.06731354,0.043276094,-0.14728418,-0.236223,-0.11703407,0.0065291645,-0.079165995,0.06875428,-0.23203717,0.044984587,-0.20750952,-0.25430736,-0.11014647,0.017492153,-0.14391711,0.09384315,0.09044929,-0.0986314,0.014938347,0.020590888,0.076821096,-0.015611825,-0.10955575,-0.11795157
color,-0.037709303,0.104368754,0.014391012,0.09081823,-0.24960281,0.1856681,-0.045712925,0.15126802,-0.16516787,0.05872587,-0.0947979,0.0026032748,0.08250375,0.13761312,-0.13607597,-0.039126106,0.13062137,-0.15902856,-0.1136673,0.1317092,0.077693075,-0.11355246,-0.10033398,0.22316134,0.26476058,-0.020633657,-0.090080425,0.04991479,-0.15169708,-0.12582855,-0.047849324,-0.19618881,-0.1017947,-0.0034348927,-0.02867992,0.13103284,0.15760149,-0.16271509,0.1053162,0.05949879,0.0052581797,-0.024932813,0.23024075,-0.022293836,-0.026266562,0.10293979,0.03497328,0.04480703,0.11011564,0.0285154,-0.019583255,-0.36220062,-0.11642758,0.08968343,0.07642636,-0.06821869,-0.03612824,0.072544865,-0.073647946,0.14337796,-0.040041905,-0.09948362,-0.31820345,0.025810359,0.07505157,0.042670123,-0.018332837,-0.016071677,-0.19572878,-0.026503207,0.019597495,-0.1644911,-0.19052014,-0.11078766,0.018834652,-0.11444779,0.04118474,0.020180745,-0.14333513,-0.2272415,-0.1069917,0.08575813,-0.109134644,0.05848553,-0.24465112,-0.023699846,-0.23082507,-0.22720788,-0.08343812,0.03706936,-0.16006295,0.11361746,0.07889347,-0.04255464,0.013020079,0.0023729189,0.049395427,-0.020109527,-0.09377339,-0.12413758
brought,-0.032256845,0.069890924,0.006612316,0.0810194,-0.21806048,0.1839632,-0.03940096,0.15153533,-0.18799078,0.06745646,-0.107006215,0.0054344665,0.11939649,0.13971983,-0.15322845,-0.056358878,0.13982815,-0.16630733,-0.15893677,0.1162844,0.08584208,-0.11852983,-0.101669796,0.21249726,0.24998197,-0.0010377936,-0.10798627,0.063929535,-0.14282642,-0.10192287,-0.058151778,-0.1989398,-0.10095359,0.007241293,-0.037266918,0.16616136,0.14522043,-0.1788741,0.10473237,0.051252726,0.004410107,-0.023352684,0.23583038,-0.031294107,-0.007469958,0.09619139,0.045780573,0.060509745,0.12679483,0.010014223,-0.04040319,-0.3687451,-0.11857874,0.076032005,0.10920471,-0.05660882,-0.061224442,0.045058496,-0.07652612,0.13723697,-0.061414666,-0.106083915,-0.32540125,-0.0016323595,0.098073654,0.049773827,-0.026994942,-0.026069388,-0.1555128,-0.015999498,-0.00923235,-0.16324683,-0.18349275,-0.11495305,0.0047471803,-0.11582802,0.051249318,0.0026372853,-0.16199952,-0.23843719,-0.09561638,0.042078048,-0.12036357,0.07753589,-0.25566652,0.018592713,-0.23309216,-0.2566232,-0.1015808,0.0536155,-0.1549028,0.109104514,0.07795828,-0.07556941,0.02972844,-0.0015794194,0.07243785,-0.003776501,-0.07614745,-0.13117738
myself,-0.043349825,0.08060583,0.032821637,0.0954556,-0.21097161,0.1793099,-0.03560325,0.14807707,-0.19221394,0.09550375,-0.12822966,0.016270166,0.12932162,0.17034915,-0.16447936,-0.08255885,0.1237277,-0.1807559,-0.17439055,0.14778116,0.07727736,-0.10571822,-0.10639814,0.2203019,0.25246373,-0.0075100935,-0.08847896,0.054506186,-0.14377937,-0.13575825,-0.07239336,-0.19319013,-0.09506996,0.0069470685,-0.025719037,0.16221555,0.13693073,-0.17749842,0.08338777,0.07292223,-0.016002066,-0.0367357,0.2178007,-0.012044034,-0.016379043,0.1032978,0.06985051,0.06850446,0.13015884,0.011470186,-0.039289735,-0.37095988,-0.10371284,0.057058755,0.09806823,-0.088357024,-0.06591504,0.020735161,-0.06601373,0.14016916,-0.05247324,-0.12576655,-0.36906412,-0.0072983718,0.05677553,0.057547174,-0.032438427,-0.016000504,-0.17083949,-0.018098935,0.008310134,-0.18035957,-0.20326784,-0.101848595,0.014629752,-0.12149008,0.057933502,0.031951822,-0.14348453,-0.24373108,-0.09573312,0.04081582,-0.10288541,0.093953766,-0.2657544,0.023945581,-0.20080593,-0.26807997,-0.10827245,0.04545355,-0.16500936,0.119517006,0.11378141,-0.087556966,0.02912795,0.0066234516,0.052178893,-0.009480576,-0.099666335,-0.14452033
friends,-0.04536818,0.06998374,0.011365596,0.10015003,-0.25264296,0.20087552,-0.037884608,0.149814,-0.17856929,0.05601073,-0.0854625,0.013708434,0.111842565,0.16034278,-0.16103461,-0.049360596,0.120442785,-0.16843629,-0.12474832,0.14593472,0.08639744,-0.11571088,-0.10219564,0.22543782,0.22998534,0.009076107,-0.1006425,0.05711032,-0.13350861,-0.11326276,-0.042239495,-0.18750016,-0.089975394,-0.00064716325,-0.026353734,0.12050567,0.13801786,-0.16413242,0.0799298,0.052302193,-0.00646806,-0.021805283,0.2379426,-0.022419078,-0.027577404,0.10723658,0.028456198,0.046407886,0.11688361,0.026435807,-0.024142241,-0.37784106,-0.12076066,0.07398001,0.08987332,-0.06925096,-0.02620388,0.052287105,-0.075068526,0.15130329,-0.04531063,-0.12795301,-0.34149456,0.01730753,0.08564953,0.04892634,-0.021177018,-0.014115281,-0.1728894,-0.015204002,0.014761175,-0.16494192,-0.17981824,-0.08543685,0.038179386,-0.13376844,0.058831107,0.016022863,-0.1605916,-0.24405977,-0.08786213,0.07310984,-0.12302276,0.06802906,-0.26385632,0.006684802,-0.21576257,-0.24541886,-0.103864476,0.05557369,-0.16604741,0.11474347,0.07080749,-0.06957831,0.02364489,-0.0016489406,0.038183305,-0.010527406,-0.07760586,-0.12999526
shut,-0.019379817,0.060844067,0.0031016346,0.08303012,-0.21456514,0.10815233,-0.06653248,0.099881746,-0.1828306,0.065906405,-0.10855494,-0.004572625,0.12322725,0.1739473,-0.15511155,-0.06959437,0.12637213,-0.14410062,-0.15207009,0.08965363,0.0761703,-0.058058314,-0.098735526,0.19790201,0.23910373,0.025927516,-0.1358493,0.04129835,-0.12605509,-0.0756725,-0.11511312,-0.18606764,-0.11868168,-0.024523525,-0.014985617,0.13143586,0.13701516,-0.19909702,0.08560535,0.08209122,0.022972832,-0.05781817,0.24225982,-0.036505904,-0.03064304,0.121810615,0.053714253,0.062933445,0.11848167,0.026006041,-0.07633948,-0.34903663,-0.08153944,0.07667922,0.09145992,-0.055813946,-0.053726006,0.06719462,-0.069457375,0.1670817,-0.05152703,-0.05771392,-0.35706988,-0.014899103,0.051086105,0.035354562,-0.00089288177,-0.052642986,-0.16751197,0.0217798,-0.020129086,-0.14260925,-0.17952625,-0.088443354,-0.02957014,-0.14666319,0.00052321336,-0.03469081,-0.11480124,-0.2616105,-0.100973494,0.03452762,-0.07966138,0.08653628,-0.20027652,0.005034086,-0.15108947,-0.25145704,-0.10931703,0.052386843,-0.12135074,0.1453163,0.09536633,-0.0756591,-0.005191842,0.04782905,0.049016163,-0.021939129,-0.042627417,-0.14079002
clan,-0.056475196,0.11640438,-0.002353496,0.100069985,-0.31614882,0.26626444,-0.029852226,0.21806127,-0.17798665,0.015636789,-0.09118064,-0.009546037,0.09707249,0.15241656,-0.1540435,0.034273617,0.1303953,-0.19315355,-0.09686252,0.18297452,0.073397316,-0.16199708,-0.11154481,0.2584493,0.2444817,0.025399566,-0.069915555,0.0749039,-0.16827655,-0.15201935,-0.03993987,-0.22725251,-0.11493718,-0.005835634,-0.0017547484,0.09146186,0.20117436,-0.13811442,0.11218139,0.047592442,-0.0005895432,-0.0013648804,0.277318,-0.05682415,-0.043671176,0.09126002,0.015986023,0.066566736,0.080687076,0.062230237,-0.008110631,-0.4086281,-0.16730574,0.08911518,0.09537678,-0.110142864,0.0051442534,0.1180909,-0.064350404,0.13971381,-0.010310022,-0.119592965,-0.32972455,0.062891275,0.079238005,0.006361398,0.00045231695,-0.0044954647,-0.26340586,-0.030881742,0.047833636,-0.18602991,-0.16342089,-0.13618584,0.04703195,-0.14506161,0.05443941,0.04229273,-0.17796429,-0.24110451,-0.0704765,0.13172114,-0.14156203,0.05828854,-0.25505105,-0.036947124,-0.27062586,-0.23233782,-0.06505618,0.06307543,-0.16971408,0.12573701,0.08361977,-0.019733496,0.024307862,-0.01971676,0.061087202,0.016659705,-0.079014525,-0.13590705
damn,-0.04240542,0.07950036,0.0063121165,0.110635854,-0.21079004,0.13984883,-0.042634193,0.12357327,-0.18222387,0.08454085,-0.10974578,0.031685997,0.095577374,0.15444061,-0.13928834,-0.086857684,0.12363981,-0.15351352,-0.13735168,0.12686042,0.052903507,-0.089270055,-0.10341797,0.19465646,0.2573148,-0.008889844,-0.09418453,0.04528072,-0.13712619,-0.11283499,-0.06080265,-0.187163,-0.09663776,-0.00097156095,-0.021354841,0.13461049,0.12641497,-0.17995119,0.09885586,0.087578714,-0.0040014866,-0.04694536,0.2301219,-0.018781729,-0.012995405,0.0856339,0.049473852,0.05392358,0.115850575,0.002478266,-0.03780691,-0.36429217,-0.101253934,0.06325713,0.08229628,-0.05374293,-0.043415274,0.027800525,-0.08471363,0.1581571,-0.033633903,-0.092823364,-0.33096868,-0.012385953,0.073669955,0.047883157,-0.015195597,-0.023206541,-0.1348469,-0.01620202,0.014637696,-0.16576232,-0.19581462,-0.10714491,0.027979271,-0.11298682,0.049952317,-0.0039939783,-0.15724124,-0.24083996,-0.087007426,0.050880864,-0.07017991,0.06555477,-0.24427858,0.0139256185,-0.18589841,-0.24332853,-0.08309814,0.03989249,-0.15087841,0.11467187,0.08037616,-0.061969467,0.015652781,0.015615598,0.052283276,-0.02395877,-0.07505882,-0.10760974
